stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
582,582,"Chicopee / Daley",,  42.174709, -72.622085,,,0,
583,583,"Lower Westfield / Whiting Farms",,  42.172689, -72.640447,,,0,
584,584,"Lower Westfield / Homestead",,  42.174004, -72.647829,,,0,
585,585,"Big Y - Chicopee (Memorial Drive)",,  42.174269, -72.578591,,,0,
586,586,"Grattan / Providence (1)",,  42.174196, -72.599504,,,0,
587,587,"Grattan / Providence (2)",,  42.174157, -72.599376,,,0,
588,588,"Chicopee Marketplace",,  42.174410, -72.575337,,,0,
59,59,"Orchard Hill Residential / Grayson",,  42.392700, -72.519277,,,0,
590,590,"Main / Peltiah (1)",,  42.173622, -72.631264,,,0,
593,593,"Chicopee / Dillon",,  42.174564, -72.622065,,,0,
594,594,"Main / Jones Ferry",,  42.171893, -72.631740,,,0,
5941,5941,"Main / Jones Ferry (across)",,  42.172148, -72.631834,,,0,
595,595,"Montgomery / Unknown (1)",,  42.172250, -72.586486,,,0,
596,596,"Meadow / Mckinstry",,  42.172250, -72.614630,,,0,
597,597,"Montgomery / Unknown (2)",,  42.171994, -72.586569,,,0,
598,598,"Chicopee / Jones Ferry (3)",,  42.171662, -72.623327,,,0,
6,6,"Garage Road (Out)",,  42.465388, -72.575866,,,0,
60,60,"Green Lot 25",,  42.392537, -72.534241,,,0,
600,600,"Memorial/Ramp 90",,  42.170698, -72.577229,,,0,
6001,6001,"Liberty / Carolyn Price Way",,  42.135660, -72.584306,,,0,
6002,6002,"Liberty / Tacoma",,  42.129400, -72.584605,,,0,
6003,6003,"Liberty / Columbia",,  42.114189, -72.585927,,,0,
6004,6004,"Liberty / Webster",,  42.113214, -72.586990,,,0,
6005,6005,"Liberty / Cass",,  42.111720, -72.588902,,,0,
6006,6006,"Liberty / Franklin (2)",,  42.110232, -72.590770,,,0,
6007,6007,"Franklin / Saab",,  42.111317, -72.592130,,,0,
6008,6008,"East Longmeadow Industrial Park (Flag Stop)",,  42.048051, -72.522613,,,0,
6009,6009,"Dwight / Bruce Landon Way",,  42.102985, -72.587388,,,0,
6010,6010,"State / Walnut",,  42.108361, -72.576043,,,0,
6011,6011,"Hancock / Union",,  42.107751, -72.568585,,,0,
6012,6012,"King / Nelson",,  42.104956, -72.566281,,,0,
6013,6013,"King / Eastern (1)",,  42.105399, -72.562628,,,0,
6014,6014,"Walnut / Ivy",,  42.102619, -72.569111,,,0,
6016,6016,"Chestnut / Edwards",,  42.103679, -72.586848,,,0,
6017,6017,"Liberty / Franklin (1)",,  42.110406, -72.590423,,,0,
6018,6018,"Liberty / Cass (opposite)",,  42.111512, -72.589030,,,0,
6019,6019,"Liberty / Webster (opposite)",,  42.112872, -72.587337,,,0,
6020,6020,"Liberty / Columbia (opposite)",,  42.114411, -72.585662,,,0,
6021,6021,"Liberty / Genesee (1)",,  42.116041, -72.584930,,,0,
6023,6023,"Liberty / Greaney",,  42.133663, -72.584673,,,0,
6024,6024,"Liberty St. opposite WGGB",,  42.138510, -72.582695,,,0,
6026,6026,"State / Pleasant",,  42.109961, -72.571289,,,0,
6027,6027,"Clyde / M (2)",,  42.114760, -72.616623,,,0,
6028,6028,"Clyde / Plainfield (1)",,  42.114798, -72.614691,,,0,
6029,6029,"MassMutual Center",,  42.101624, -72.588208,,,0,
603,603,"Chicopee / Jones Ferry (2)",,  42.170739, -72.623835,,,0,
6031,6031,"Cooley/Caitlin",,  42.087223, -72.502444,,,0,
6032,6032,"Front / Grape (1)",,  42.148086, -72.602978,,,0,
604,604,"Memorial/(Park Inn 628)",,  42.171128, -72.577400,,,0,
6040,6040,"Walnut/Hickory",,  42.098305, -72.564160,,,0,
6041,6041,"Main / Pleasant",,  42.214571, -72.593275,,,0,
6042,6042,"Main / Parkview Place",,  42.214714, -72.594182,,,0,
6043,6043,"Liberty/C.P.Way (across)",,  42.135706, -72.584155,,,0,
605,605,"Meadow / Chicomansett",,  42.170994, -72.614468,,,0,
606,606,"Grattan / Trilby",,  42.170667, -72.596806,,,0,
608,608,"Grattan / Hobson",,  42.169420, -72.594865,,,0,
609,609,"Holyoke Mall JCPenney Entrance",,  42.169253, -72.640583,,,0,
61,61,"Yellow Lot 12",,  42.392369, -72.536127,,,0,
610,610,"Chicopee / Elmer",,  42.168649, -72.623671,,,0,
611,611,"Chicopee / Marshall",,  42.168033, -72.623676,,,0,
612,612,"State Hwy 141 / Grattan",,  42.167543, -72.592594,,,0,
613,613,"Meeting House / Meadow (1)",,  42.167965, -72.615063,,,0,
6139,6139,"Crafts / Main",,  42.317784, -72.631811,,,0,
614,614,"Meeting House / Meadow (2)",,  42.167927, -72.614776,,,0,
615,615,"Meeting House / Elcon (1)",,  42.167855, -72.616167,,,0,
616,616,"Big Y - Ludlow",,  42.169060, -72.481837,,,0,
617,617,"Meeting House / Elcon (2)",,  42.167741, -72.616648,,,0,
618,618,"Meeting House / Grocki (1)",,  42.167689, -72.617968,,,0,
6187,6187,"University / Amity",,  42.374942, -72.532597,,,0,
6188,6188,"University / Amity (1)",,  42.375002, -72.532696,,,0,
619,619,"Meeting House / Grocki (2)",,  42.167617, -72.617980,,,0,
62,62,"Orchard Hill Residential / Dickinson Hall",,  42.391826, -72.520007,,,0,
620,620,"Meeting House / Elmer (1)",,  42.167407, -72.620854,,,0,
621,621,"Meeting House / Elmer (2)",,  42.167251, -72.621757,,,0,
623,623,"Memorial / Fuller",,  42.167668, -72.578305,,,0,
6243,6243,"70 Mill Street",,  42.090946, -72.576532,,,0,
6247,6247,"90 Mill Street",,  42.091229, -72.575904,,,0,
626,626,"Providence Hospital / Parking Lot",,  42.165913, -72.633589,,,0,
6260,6260,"Old South / Conz",,  42.315742, -72.631698,,,0,
6262,6262,"Atwood Drive (Southbound)",,  42.302886, -72.622026,,,0,
6266,6266,"Union / School",,  42.269515, -72.671822,,,0,
6270,6270,"Easthampton Senior Center",,  42.269612, -72.671792,,,0,
628,628,"Columba / Grattan",,  42.165898, -72.590874,,,0,
6281,6281,"Springfield / Mountain (2)",,  42.107654, -72.703851,,,0,
6282,6282,"Cottage / Robbins (1)",,  42.143169, -72.547594,,,0,
6284,6284,"Carew / Newbury",,  42.127681, -72.581750,,,0,
6285,6285,"Belmont / Belvidere",,  42.084062, -72.546700,,,0,
6288,6288,"Belmont / Ramp (1)",,  42.086352, -72.558806,,,0,
6289,6289,"Main / Bridge",,  42.103339, -72.592269,,,0,
629,629,"Memorial/Cecile",,  42.165847, -72.579439,,,0,
6290,6290,"Holyoke Community College - College Road",,  42.195230, -72.652972,,,0,
63,63,"Morrill Science Center",,  42.391480, -72.525239,,,0,
630,630,"Montgomery / Willette",,  42.165387, -72.583976,,,0,
6302,6302,"Page / Robbins",,  42.147832, -72.542600,,,0,
6303,6303,"Page / Oakdale",,  42.148277, -72.541506,,,0,
6304,6304,"Page / 1st",,  42.150201, -72.537061,,,0,
6305,6305,"Brookdale / Bradford Hall",,  42.146350, -72.527250,,,0,
6306,6306,"Brookdale / Cottage",,  42.142606, -72.525651,,,0,
6307,6307,"Cottage / Carando",,  42.143866, -72.536590,,,0,
6308,6308,"Cottage / Industry",,  42.144176, -72.542199,,,0,
631,631,"Chicopee / Oldfield (1)",,  42.165009, -72.621264,,,0,
632,632,"Grattan / Columba",,  42.165289, -72.590122,,,0,
6324,6324,"Main / Holland",,  42.124341, -72.610074,,,0,
6330,6330,"Cottage / Brookdale",,  42.141755, -72.526074,,,0,
634,634,"Chicopee / Oldfield (2)",,  42.164835, -72.620904,,,0,
635,635,"Grattan / Naomi (2)",,  42.164106, -72.588898,,,0,
6350,6350,"Front / Orchard",,  42.148049, -72.598872,,,0,
6351,6351,"Front / Cyman",,  42.148010, -72.595079,,,0,
6352,6352,"Front / Academy",,  42.147990, -72.592000,,,0,
6353,6353,"Front / Grove",,  42.152486, -72.584406,,,0,
6354,6354,"Walmart Chicopee",,  42.172979, -72.574826,,,0,
636,636,"Grattan / Naomi (1)",,  42.163963, -72.588911,,,0,
637,637,"Whitney / Whitney",,  42.163645, -72.640085,,,0,
6371,6371,"Allen / Wachusett",,  42.094125, -72.515796,,,0,
6373,6373,"Sumner / Washington",,  42.083858, -72.570224,,,0,
6374,6374,"Fort Pleasant / Warner (1)",,  42.084992, -72.574221,,,0,
6375,6375,"Main / Osgood",,  42.112721, -72.604614,,,0,
6376,6376,"Main / Bancroft",,  42.113762, -72.605463,,,0,
6377,6377,"Bay / Blunt Park (3)",,  42.128826, -72.556923,,,0,
6379,6379,"Berkshire / Champlain",,  42.145151, -72.521387,,,0,
638,638,"Whitney / Mall Dr",,  42.163554, -72.639957,,,0,
6380,6380,"Oak / Caton (2)",,  42.159048, -72.503143,,,0,
639,639,"Chicopee / Lorraine (1)",,  42.163209, -72.618849,,,0,
64,64,"Integrative Learning Center",,  42.390988, -72.525305,,,0,
640,640,"Riverdale / Brightside",,  42.162148, -72.633185,,,0,
6400,6400,"Boston / Lucerne (2)",,  42.140599, -72.499843,,,0,
6401,6401,"Armory / Hannon",,  42.114328, -72.580438,,,0,
6402,6402,"Armory / Napier",,  42.116768, -72.582441,,,0,
6403,6403,"Armory / Ledyard",,  42.116764, -72.582607,,,0,
6404,6404,"Armory / Worthington",,  42.113891, -72.580160,,,0,
6406,6406,"Lincoln / Federal",,  42.110470, -72.578372,,,0,
6407,6407,"Lincoln / Federal",,  42.110435, -72.578159,,,0,
641,641,"Chicopee / Poplar (1)",,  42.162094, -72.617008,,,0,
6410,6410,"State / Mason",,  42.112135, -72.562490,,,0,
6411,6411,"Dwight / Taylor",,  42.105920, -72.591827,,,0,
6413,6413,"Court / Day",,  42.120157, -72.754587,,,0,
6414,6414,"Main / Cross",,  42.119099, -72.741593,,,0,
6415,6415,"Cherry / Maple Crest (2)",,  42.201669, -72.643694,,,0,
6416,6416,"Homestead / Memorial (2)",,  42.189440, -72.649738,,,0,
6417,6417,"Maple / Stockbridge",,  42.101848, -72.584009,,,0,
642,642,"Chicopee / Poplar (2)",,  42.162149, -72.616900,,,0,
6420,6420,"White / Pasadena",,  42.092854, -72.556315,,,0,
6421,6421,"Memorial / Union",,  42.096193, -72.607202,,,0,
6427,6427,"Island Pond / Casco",,  42.101451, -72.549052,,,0,
6428,6428,"Island Pond / Amanda",,  42.101724, -72.548307,,,0,
6429,6429,"Island Pond / Surry",,  42.097733, -72.550540,,,0,
6430,6430,"Island Pond / Agnes",,  42.097532, -72.550750,,,0,
6431,6431,"Berlin / State (1)",,  42.115615, -72.551102,,,0,
6432,6432,"Berlin / State (2)",,  42.115184, -72.551132,,,0,
6433,6433,"Roosevelt / Blunt Park",,  42.123133, -72.549334,,,0,
6434,6434,"Roosevelt / Cottage",,  42.138899, -72.547811,,,0,
6435,6435,"Roosevelt / Peer",,  42.129654, -72.545850,,,0,
6436,6436,"Roosevelt / Bay",,  42.132193, -72.546180,,,0,
6437,6437,"Roosevelt / Bay (2)",,  42.132211, -72.545937,,,0,
6438,6438,"Roosevelt / Wilbraham",,  42.113560, -72.548241,,,0,
6439,6439,"Roosevelt / Byron",,  42.113443, -72.548369,,,0,
644,644,"Grattan / Morris",,  42.161941, -72.586151,,,0,
6441,6441,"Chicopee / Lorraine (2)",,  42.163377, -72.618943,,,0,
6442,6442,"Chicopee / Walter",,  42.184787, -72.610850,,,0,
6444,6444,"Chicopee / Baptist",,  42.191538, -72.601394,,,0,
6445,6445,"Chicopee / Bolduc",,  42.190296, -72.602782,,,0,
6446,6446,"Chicopee / Adams",,  42.189041, -72.604478,,,0,
6447,6447,"Chicopee / Perrault",,  42.187233, -72.607619,,,0,
645,645,"Montgomery / Ramp",,  42.161709, -72.581906,,,0,
6450,6450,"Chicopee / Jones Ferry (1)",,  42.171829, -72.623352,,,0,
6452,6452,"Meadow / Caroline",,  42.182301, -72.611152,,,0,
6453,6453,"Meadow / Elizabeth",,  42.181736, -72.611578,,,0,
6454,6454,"Meadow / Thomas (1)",,  42.178925, -72.613538,,,0,
6457,6457,"Northampton / Elmwood (2)",,  42.190899, -72.629524,,,0,
6458,6458,"Riverdale / Labelle (1)",,  42.151551, -72.630682,,,0,
646,646,"Chicopee / Ramp (2)",,  42.160867, -72.614554,,,0,
6463,6463,"Roosevelt / Carnavon",,  42.107681, -72.546602,,,0,
6464,6464,"Pine / Maple Court",,  42.097607, -72.573470,,,0,
6465,6465,"Pine / Maple Street",,  42.095792, -72.574140,,,0,
6466,6466,"Pine / Windsor Street",,  42.096733, -72.573627,,,0,
6467,6467,"Pine / Pine Court",,  42.098116, -72.573088,,,0,
647,647,"Chicopee / Ramp (1)",,  42.160855, -72.614732,,,0,
6470,6470,"University Park Apartments/ Jarvis",,  42.217985, -72.641304,,,0,
6471,6471,"University Park Apartments / Jarvis (IN)",,  42.218202, -72.641306,,,0,
6473,6473,"Pine/Windsor (across)",,  42.096898, -72.573705,,,0,
6474,6474,"Island Pond/Roosevelt",,  42.104009, -72.546157,,,0,
6475,6475,"Roosevelt/Strathmore",,  42.107835, -72.546764,,,0,
6476,6476,"Roosevelt / Sylvester",,  42.129403, -72.545584,,,0,
6477,6477,"Roosevelt / Edgemont",,  42.124606, -72.547014,,,0,
648,648,"Montgomery / Memorial",,  42.161142, -72.581796,,,0,
65,65,"Chadbourne Hall (N)",,  42.389371, -72.518861,,,0,
650,650,"Grattan / Montgomery (2)",,  42.160997, -72.582918,,,0,
6500,6500,"Appleton / Pleasant",,  42.210709, -72.620587,,,0,
6501,6501,"Pleasant / Dwight",,  42.211312, -72.620407,,,0,
6504,6504,"Chicopee High School",,  42.149318, -72.586313,,,0,
651,651,"Grattan / Montgomery (1)",,  42.160864, -72.582730,,,0,
653,653,"Highland / Prospect",,  42.159399, -72.634367,,,0,
654,654,"Highland / Prospect",,  42.159307, -72.634517,,,0,
6550,6550,"Main / Hamilton (2)",,  42.198709, -72.608442,,,0,
6551,6551,"Main / Adams (2)",,  42.196739, -72.610434,,,0,
6552,6552,"Main / Jackson (2)",,  42.195884, -72.611276,,,0,
6553,6553,"Main / Papineau",,  42.188535, -72.623529,,,0,
6554,6554,"Main / Prew (2)",,  42.187891, -72.624193,,,0,
6555,6555,"Main / Dean Tech Drive (2)",,  42.177796, -72.630009,,,0,
6556,6556,"Main / Saint Vincent (2)",,  42.176590, -72.630359,,,0,
6557,6557,"Main / Peltiah (2)",,  42.174150, -72.631179,,,0,
656,656,"Riverdale / Marion",,  42.158625, -72.633206,,,0,
659,659,"Main / Oak",,  42.159677, -72.502599,,,0,
66,66,"Chadbourne Hall (S)",,  42.389351, -72.518940,,,0,
661,661,"Main / Pinevale (1)",,  42.159511, -72.500898,,,0,
662,662,"Main / Pinevale (2)",,  42.159416, -72.500946,,,0,
663,663,"Main / Grove",,  42.158557, -72.584712,,,0,
6633,6633,"Court Street (Chicopee Falls)",,  42.156999, -72.583979,,,0,
664,664,"Main / Canterbury",,  42.158559, -72.580592,,,0,
665,665,"Main / Cedar (1)",,  42.159320, -72.498757,,,0,
666,666,"46 Main Street",,  42.158473, -72.584628,,,0,
667,667,"Main / Canterbury",,  42.158468, -72.580566,,,0,
668,668,"Main / Cedar (2)",,  42.159193, -72.498471,,,0,
669,669,"Oak / Caton (1)",,  42.159093, -72.503295,,,0,
67,67,"Mullins Center",,  42.389180, -72.532472,,,0,
670,670,"Main / Lyons (1)",,  42.159193, -72.496959,,,0,
673,673,"Belcher / Maple",,  42.157943, -72.580328,,,0,
675,675,"Main / Lyons (2)",,  42.158541, -72.494607,,,0,
676,676,"State Hwy 116 / Sitarz",,  42.157256, -72.612222,,,0,
678,678,"Main / Rogers (2)",,  42.157783, -72.491349,,,0,
679,679,"Grove / Court (2)",,  42.157034, -72.585233,,,0,
68,68,"Butterfield Hall (W)",,  42.388958, -72.517645,,,0,
680,680,"Main / Indian Leap",,  42.157833, -72.491937,,,0,
6801,6801,"Main / Meadow",,  42.189837, -72.620639,,,0,
6802,6802,"N Elm / Harvard",,  42.135056, -72.739987,,,0,
6808,6808,"White / Dawson (1)",,  42.091784, -72.555006,,,0,
681,681,"Grove / Court (1)",,  42.156956, -72.585145,,,0,
6811,6811,"Girls Inc. (Flag Stop)",,  42.205766, -72.604964,,,0,
682,682,"Old Chicopee / State Hwy 116",,  42.157395, -72.612050,,,0,
683,683,"Berkshire / Chestnut (1)",,  42.157216, -72.508123,,,0,
684,684,"Berkshire / Chestnut (2)",,  42.157153, -72.508791,,,0,
685,685,"Berkshire / Myrtle (1)",,  42.157031, -72.506381,,,0,
6850,6850,"Myrtle/Berkshire (in)",,  42.156798, -72.506283,,,0,
686,686,"Berkshire / Myrtle (2)",,  42.156984, -72.506314,,,0,
6860,6860,"Myrtle/Berkshire (out)",,  42.156862, -72.506126,,,0,
687,687,"Broadway / Ramp",,  42.156164, -72.580889,,,0,
6870,6870,"Springfield RMV",,  42.140853, -72.574690,,,0,
688,688,"Main / Rogers (1)",,  42.156989, -72.489800,,,0,
689,689,"Berkshire / Oak (1)",,  42.156836, -72.503995,,,0,
69,69,"Butterfield Hall (E)",,  42.388808, -72.517491,,,0,
691,691,"Main / Rogers (3)",,  42.156905, -72.489925,,,0,
6910,6910,"Worthington / Federal",,  42.112570, -72.580272,,,0,
692,692,"Broadway / Paine",,  42.156076, -72.580725,,,0,
693,693,"Berkshire / Oak (2)",,  42.156751, -72.504017,,,0,
694,694,"Berkshire / Holly",,  42.156588, -72.511074,,,0,
695,695,"Sewall / East",,  42.157472, -72.481061,,,0,
6950,6950,"Sewall / East (Opp Former Healthsouth)",,  42.157215, -72.480899,,,0,
6951,6951,"Sewall / Winsor",,  42.159312, -72.480363,,,0,
6952,6952,"Sewall / Winsor (opposite)",,  42.159315, -72.480016,,,0,
6953,6953,"Stop and Shop - Westfield",,  42.120209, -72.747317,,,0,
696,696,"Berkshire / Berkshire",,  42.156321, -72.511089,,,0,
697,697,"Grove / Oak",,  42.155380, -72.585471,,,0,
698,698,"Main / Banner (1)",,  42.156058, -72.488029,,,0,
699,699,"Main / Banner (2)",,  42.155992, -72.488176,,,0,
7,7,"Pioneer Valley Apts",,  42.459351, -72.578454,,,0,
70,70,"Recreation Center",,  42.389186, -72.532306,,,0,
701,701,"Kennedy Middle School",,  42.155032, -72.512268,,,0,
702,702,"Broadway / Summer",,  42.154138, -72.580496,,,0,
703,703,"Grove / Front",,  42.153976, -72.584604,,,0,
704,704,"Berkshire / Fiberloid",,  42.154496, -72.512993,,,0,
7043,7043,"Route 9 Cutout (East)",,  42.357903, -72.550120,,,0,
705,705,"Riverdale / Althea (1)",,  42.152801, -72.630998,,,0,
706,706,"Broadway / Pine",,  42.153326, -72.580523,,,0,
707,707,"Riverdale / Althea (2)",,  42.152632, -72.630706,,,0,
708,708,"Berkshire / Fiberloid",,  42.153700, -72.513430,,,0,
709,709,"Broadway / Pine",,  42.152835, -72.580352,,,0,
71,71,"Fine Arts Center",,  42.387829, -72.523915,,,0,
711,711,"Riverdale / Labelle (2)",,  42.151345, -72.630466,,,0,
712,712,"Goodwin / Lilac",,  42.151789, -72.506356,,,0,
713,713,"Lilac / Goodwin",,  42.151770, -72.506187,,,0,
714,714,"Front/Ellerton(opposite)",,  42.150704, -72.585412,,,0,
715,715,"Front / Ellerton",,  42.150618, -72.585329,,,0,
716,716,"Berkshire / Dutton",,  42.150907, -72.516061,,,0,
718,718,"Goodwin / Darling (1)",,  42.150641, -72.507907,,,0,
719,719,"Goodwin / Darling (2)",,  42.150392, -72.508116,,,0,
72,72,"Studio Arts Building",,  42.387656, -72.523501,,,0,
720,720,"Broadway / Grove",,  42.149543, -72.579990,,,0,
722,722,"Berkshire / Page",,  42.150049, -72.517079,,,0,
725,725,"Broadway / Monroe",,  42.149190, -72.579842,,,0,
726,726,"Front/Wheatland(opposite)",,  42.149051, -72.587467,,,0,
727,727,"Front/Springfield",,  42.148855, -72.606863,,,0,
728,728,"Goodwin / Layzon Brothers",,  42.149753, -72.508561,,,0,
729,729,"Riverdale / Hayes (2)",,  42.148488, -72.630727,,,0,
73,73,"Haigis Mall",,  42.387151, -72.526402,,,0,
730,730,"Berkshire / Seneca",,  42.149344, -72.517509,,,0,
731,731,"Chicopee Center- Dollar Store",,  42.148437, -72.608882,,,0,
732,732,"Riverdale / Hayes (1)",,  42.148140, -72.630425,,,0,
733,733,"Front / Grape (2)",,  42.148212, -72.603461,,,0,
735,735,"Front/Orchard(opposite)",,  42.148138, -72.598648,,,0,
736,736,"Berkshire / Ogden",,  42.148815, -72.518203,,,0,
737,737,"Chicopee Center - City Hall",,  42.148298, -72.606921,,,0,
738,738,"Front/Cyman",,  42.148092, -72.594778,,,0,
739,739,"Front/Academy(opposite)",,  42.148073, -72.591879,,,0,
74,74,"Boyden Gym (S)",,  42.386234, -72.531229,,,0,
7445,7445,"Rocky Hill Co Housing b",,  42.306126, -72.675109,,,0,
7446,7446,"Rocky Hill Co Housing a",,  42.306100, -72.675279,,,0,
7447,7447,"Florence Rd at Florence Heights",,  42.323768, -72.676859,,,0,
746,746,"Center / School",,  42.146835, -72.607245,,,0,
747,747,"Springfield / Pearl",,  42.146491, -72.605037,,,0,
748,748,"Broadway / Theodore",,  42.146993, -72.579650,,,0,
7481,7481,"Atwood Drive (Northbound)",,  42.303279, -72.623704,,,0,
7482,7482,"Lyman / Elm",,  42.210686, -72.607754,,,0,
7483,7483,"McNulty Park",,  42.214280, -72.616958,,,0,
749,749,"Broadway / Theodore",,  42.146966, -72.579786,,,0,
75,75,"UMass Visitors Center",,  42.385466, -72.524674,,,0,
750,750,"Berkshire / Lorimer",,  42.147431, -72.519244,,,0,
751,751,"Riverdale / U.S. Hwy 5 (4)",,  42.146491, -72.629695,,,0,
752,752,"Springfield / Howard",,  42.146486, -72.605169,,,0,
753,753,"Berkshire / Superior",,  42.147067, -72.519808,,,0,
756,756,"Cabot / Park",,  42.145627, -72.608897,,,0,
757,757,"Berkshire / Michigan",,  42.146256, -72.520326,,,0,
759,759,"Riverdale / U.S. Hwy 5 (1)",,  42.145191, -72.629182,,,0,
76,76,"Boyden Gym (N)",,  42.386550, -72.531202,,,0,
761,761,"Center/Union",,  42.144858, -72.608819,,,0,
764,764,"Boston / Biddle",,  42.145430, -72.484260,,,0,
765,765,"Berkshire / Champlain (1)",,  42.145190, -72.521545,,,0,
766,766,"Springfield / South",,  42.144461, -72.603407,,,0,
767,767,"Robbins / Baldarelli",,  42.146709, -72.543766,,,0,
768,768,"Springfield / Chapin",,  42.144291, -72.603479,,,0,
77,77,"Southwest Residential / Massachusetts Avenue (W)",,  42.384962, -72.528282,,,0,
770,770,"Riverdale / Wayside",,  42.143764, -72.628515,,,0,
771,771,"Riverdale / U.S. Hwy 5 (3)",,  42.143516, -72.628155,,,0,
773,773,"Center / South",,  42.143637, -72.610118,,,0,
774,774,"Cottage / Robbins (2)",,  42.144210, -72.544532,,,0,
775,775,"Broadway / Western",,  42.143676, -72.580373,,,0,
776,776,"Broadway / Western",,  42.143661, -72.580499,,,0,
778,778,"Industry/Cottage (State Offices)",,  42.143628, -72.543623,,,0,
779,779,"Springfield / Gaylord",,  42.143271, -72.602983,,,0,
78,78,"Southwest Residential / Massachusetts Avenue (E)",,  42.384694, -72.528417,,,0,
781,781,"Center/South",,  42.143535, -72.610024,,,0,
784,784,"Cottage/Progress (Opposite)",,  42.143107, -72.532883,,,0,
786,786,"Page / Sargon",,  42.143051, -72.554027,,,0,
788,788,"Page/Sargon (opposite)",,  42.142883, -72.554062,,,0,
789,789,"Springfield / Stearns",,  42.142414, -72.602710,,,0,
79,79,"Chestnut Street (N)",,  42.383684, -72.518478,,,0,
790,790,"Broadway / William",,  42.142170, -72.580963,,,0,
791,791,"Berkshire / Babbin",,  42.142436, -72.523602,,,0,
792,792,"Page and Prentice",,  42.142110, -72.555845,,,0,
794,794,"Page/Prentice(opposite)",,  42.142059, -72.555643,,,0,
795,795,"Industry/Cottage (2)",,  42.142059, -72.543437,,,0,
796,796,"Berkshire / Cottage",,  42.141918, -72.523623,,,0,
797,797,"Boston Road Opposite Eastfield Mall",,  42.142043, -72.491856,,,0,
798,798,"Broadway / Abbey Memorial",,  42.140955, -72.581466,,,0,
799,799,"Springfield / Casino",,  42.140746, -72.602339,,,0,
8,8,"Russell Street",,  42.458294, -72.572469,,,0,
80,80,"Chestnut Street (S)",,  42.383466, -72.518816,,,0,
8000,8000,"Hall Drive",,  42.357938, -72.484243,,,0,
8002,8002,"Old Belchertown Road 2",,  42.354713, -72.480109,,,0,
8006,8006,"Sunderland Center",,  42.464945, -72.580335,,,0,
8008,8008,"Sand Hill Road",,  42.412754, -72.514267,,,0,
8010,8010,"Mill Lane (Out)",,  42.354983, -72.520812,,,0,
8011,8011,"Columbia Drive (Out)",,  42.354330, -72.522023,,,0,
8014,8014,"Silver Street (In)",,  42.261480, -72.572668,,,0,
8015,8015,"Hadley Street (S)",,  42.261659, -72.580781,,,0,
8016,8016,"Skinner Mountain (N)",,  42.299409, -72.602209,,,0,
8017,8017,"Skinner Mountain (S)",,  42.299206, -72.602527,,,0,
8018,8018,"Middle Street / Rt 47 (E)",,  42.334366, -72.588107,,,0,
8019,8019,"Middle Street / Rt 47 (W)",,  42.334473, -72.588698,,,0,
802,802,"Page / Osborne",,  42.141129, -72.557712,,,0,
8020,8020,"Bay Road (W)",,  42.337568, -72.605840,,,0,
8022,8022,"Bay Road (E)",,  42.337413, -72.605885,,,0,
8024,8024,"Pulpit Hill Road 1",,  42.417420, -72.523872,,,0,
8025,8025,"Pulpit Hill Road 2",,  42.417172, -72.526890,,,0,
803,803,"Industry / Memorial",,  42.141126, -72.542875,,,0,
805,805,"Springfield / Henry Harris",,  42.140451, -72.602137,,,0,
806,806,"Eastfield Mall",,  42.141043, -72.485112,,,0,
81,81,"Fearing Street (In)",,  42.383049, -72.520484,,,0,
811,811,"Boston / Lucerne (1)",,  42.140727, -72.499922,,,0,
8110,8110,"Boston Road / Eastfield Mall",,  42.142405, -72.490199,,,0,
812,812,"Page/Windemere",,  42.140100, -72.559716,,,0,
814,814,"Springfield / Lemuel",,  42.139678, -72.601923,,,0,
817,817,"Page / Fresno",,  42.139599, -72.560381,,,0,
818,818,"Springfield / Marion",,  42.139382, -72.601953,,,0,
819,819,"Riverdale / Ashley (1)",,  42.138897, -72.626422,,,0,
82,82,"Fearing Street (Out)",,  42.382885, -72.520565,,,0,
823,823,"Boston / Fieldston",,  42.140049, -72.503302,,,0,
825,825,"Boston / Temby",,  42.139623, -72.505513,,,0,
826,826,"Berkshire / Harvey (2)",,  42.139467, -72.524980,,,0,
827,827,"Riverdale / Ashley (2)",,  42.138358, -72.625920,,,0,
828,828,"Berkshire / Harvey (1)",,  42.139361, -72.525344,,,0,
829,829,"Boston Road Mobile Home Park",,  42.139512, -72.505297,,,0,
83,83,"Green Lot 33 (W)",,  42.382363, -72.532248,,,0,
830,830,"Liberty / WGGB",,  42.138768, -72.582898,,,0,
832,832,"Page/Haumont",,  42.138796, -72.562137,,,0,
835,835,"Page / Saint James",,  42.138647, -72.562282,,,0,
838,838,"Parker / Frederic",,  42.139093, -72.495996,,,0,
84,84,"Green Lot 33 (E)",,  42.382284, -72.532163,,,0,
840,840,"Five Mile Pond Park",,  42.138847, -72.509775,,,0,
841,841,"Boston / Shumway",,  42.138669, -72.508970,,,0,
842,842,"Springfield Plaza, Kmart",,  42.137939, -72.579038,,,0,
844,844,"Springfield / Franklin (2)",,  42.137755, -72.601409,,,0,
845,845,"Springfield / Franklin (1)",,  42.137718, -72.601501,,,0,
846,846,"Center/Rt 91",,  42.137485, -72.612719,,,0,
847,847,"Parker / Ellery",,  42.138453, -72.495828,,,0,
848,848,"Stop and Shop - Spfld Plaza",,  42.137653, -72.582060,,,0,
